protId	score	label	symbol
P01766	6.51557518084768	PC	HV313_HUMAN
P12429	6.50207531752146	PC	ANXA3_HUMAN
P46940	6.45084052858858	PC	IQGA1_HUMAN
Q9UI08	6.42484787845034	PC	EVL_HUMAN
Q13217	6.26330282114961	PC	DNJC3_HUMAN
P63279	6.23483616871339	PC	UBC9_HUMAN
Q96Q05	6.08615978216276	PC	TPPC9_HUMAN
O14786	6.02785132674553	PC	NRP1_HUMAN
Q13642	5.85091037507086	PC	FHL1_HUMAN
P13667	5.73664188162727	PC	PDIA4_HUMAN
Q14165	5.52437994610366	PC	MLEC_HUMAN
Q8IYI6	5.31006021749163	PC	EXOC8_HUMAN
Q7Z4W1	5.28683954800192	PC	DCXR_HUMAN
P51888	5.13716971633474	PC	PRELP_HUMAN
P10321	4.64180537627611	PC	1C07_HUMAN
Q92538	4.57532286426513	PC	GBF1_HUMAN
P53634	4.54975064428788	PC	CATC_HUMAN
P04083	4.46563183037366	PC	ANXA1_HUMAN
Q9NZJ7	4.41199682149428	PC	MTCH1_HUMAN
O14907	4.36948899386121	PC	TX1B3_HUMAN
Q02218	4.28798013387713	PC	ODO1_HUMAN
Q4G0J3	4.23444000549443	PC	LARP7_HUMAN
O95994	4.17803691329059	PC	AGR2_HUMAN
Q13200	4.08943302037567	PC	PSMD2_HUMAN
P30101	4.01078488367089	PC	PDIA3_HUMAN
P27797	4.00296587669839	PC	CALR_HUMAN
P52594	3.76027148745593	PC	AGFG1_HUMAN
P01042	3.71690923380881	PC	KNG1_HUMAN
Q9NTK5	3.70906813198415	PC	OLA1_HUMAN
P34897	3.46911874096761	PC	GLYM_HUMAN
Q9NRG7	3.43856572321709	PC	D39U1_HUMAN
Q9Y6C9	3.40493557315692	PC	MTCH2_HUMAN
Q96RP9	3.39175309002832	PC	EFGM_HUMAN
P62942	3.20881172079901	PC	FKB1A_HUMAN
P38646	3.20093382153596	PC	GRP75_HUMAN
Q92973	3.19943277129533	PC	TNPO1_HUMAN
Q12929	3.16858179871816	PC	EPS8_HUMAN
Q6PGP7	3.03356085905115	PC	TTC37_HUMAN
Q96R05	3.02969064019738	PC	RET7_HUMAN
Q9H3N1	2.98389609419431	PC	TMX1_HUMAN
P98179	2.66894551737262	PC	RBM3_HUMAN
P21333	2.36471346743106	PC	FLNA_HUMAN
P35232	2.27213050108479	PC	PHB_HUMAN
Q9H0D6	2.26881925314454	PC	XRN2_HUMAN
O14980	2.2231112901361	PC	XPO1_HUMAN
Q9NS69	2.20703626123994	PC	TOM22_HUMAN
Q9NX40	2.19061226004738	PC	OCAD1_HUMAN
P06396	2.05288201449619	PC	GELS_HUMAN
Q13043	1.98543410853053	PC	STK4_HUMAN
Q99426	1.9541368434094	PC	TBCB_HUMAN
P07737	1.8642259970246	PC	PROF1_HUMAN
Q9ULS5	1.84403589867162	PC	TMCC3_HUMAN
P14618	1.81573576392318	PC	KPYM_HUMAN
P28072	1.81513133597768	PC	PSB6_HUMAN
Q9UKG1	1.80250437056841	PC	DP13A_HUMAN
Q15631	1.72254447326924	PC	TSN_HUMAN
Q99623	1.69796930613763	PC	PHB2_HUMAN
P22570	1.63673612752064	PC	ADRO_HUMAN
Q08345	1.60101238239302	PC	DDR1_HUMAN
Q8IV08	1.52676269376609	PC	PLD3_HUMAN
O75494	1.48617987608593	PC	SRS10_HUMAN
P36957	1.44776954168798	PC	ODO2_HUMAN
O43615	1.40933836554621	PC	TIM44_HUMAN
P52209	1.16213971638139	PC	6PGD_HUMAN
Q96PE7	1.13903822137112	PC	MCEE_HUMAN
O75323	1.00735813665706	PC	NIPS2_HUMAN
Q14558	0.935342505099049	PC	KPRA_HUMAN
P08603	0.780340881791428	PC	CFAH_HUMAN
P23381	0.770889730814151	PC	SYWC_HUMAN
Q6PCB0	0.610003041998673	PC	VWA1_HUMAN
Q6UX73	0.404777413647659	PC	CP089_HUMAN
P02748	0.335237755443852	PC	CO9_HUMAN
P55265	0.232551847879277	PC	DSRAD_HUMAN
Q99733	-0.0969874791624686	PC	NP1L4_HUMAN
O00338	-0.42363649476201	PC	ST1C2_HUMAN
P53597	-0.633760628255235	PC	SUCA_HUMAN
P49755	-2.65962489460173	PC	TMEDA_HUMAN
P02743	15.627547569097	MN	SAMP_HUMAN
Q6UVK1	11.0511982139551	MN	CSPG4_HUMAN
Q6UX71	9.69322853341378	MN	PXDC2_HUMAN
P15121	9.24990639611287	MN	ALDR_HUMAN
P06702	9.0275717258182	MN	S10A9_HUMAN
Q9Y3I0	8.85289107890872	MN	RTCB_HUMAN
Q14151	7.57196716531151	MN	SAFB2_HUMAN
O94905	7.33713175416098	MN	ERLN2_HUMAN
P56199	6.52702600280051	MN	ITA1_HUMAN
P01034	6.39629928388094	MN	CYTC_HUMAN
Q96RP9	6.03972186748549	MN	EFGM_HUMAN
P62314	5.80370343118986	MN	SMD1_HUMAN
P02787	5.78186171087823	MN	TRFE_HUMAN
O76062	5.66902220407591	MN	ERG24_HUMAN
P49590	5.61555671336159	MN	SYHM_HUMAN
O95865	5.2717535789574	MN	DDAH2_HUMAN
O60613	5.02807950325993	MN	SEP15_HUMAN
P07686	4.93330603380343	MN	HEXB_HUMAN
Q15631	4.62770071294115	MN	TSN_HUMAN
P41222	4.54623559404034	MN	PTGDS_HUMAN
Q96AQ6	4.52683581186732	MN	PBIP1_HUMAN
P07910	4.10164736566917	MN	HNRPC_HUMAN
P56537	4.02626596499799	MN	IF6_HUMAN
Q9H0R6	3.70672796542021	MN	GATA_HUMAN
P57105	3.24959240631595	MN	SYJ2B_HUMAN
Q9NR50	3.14514819974821	MN	EI2BG_HUMAN
P42226	2.99312274341382	MN	STAT6_HUMAN
P05164	2.93307527213254	MN	PERM_HUMAN
P80108	2.79697473011567	MN	PHLD_HUMAN
A6NJ78	2.65230177728087	MN	MET15_HUMAN
Q9BXR0	2.46278107682366	MN	TGT_HUMAN
P55809	1.8861581899072	MN	SCOT1_HUMAN
P16144	1.80346302858878	MN	ITB4_HUMAN
P20810	1.59808306447621	MN	ICAL_HUMAN
P61970	1.26225347190652	MN	NTF2_HUMAN
P48594	1.03225395423062	MN	SPB4_HUMAN
Q9BRQ6	0.760249786156694	MN	MIC25_HUMAN
Q9BQ52	0.695120857121423	MN	RNZ2_HUMAN
P08621	0.499039226975302	MN	RU17_HUMAN
P0DJI8	0.170367035991518	MN	SAA1_HUMAN
P57735	-0.205220405103738	MN	RAB25_HUMAN
Q96EY7	-0.326124959490662	MN	PTCD3_HUMAN
P37802	-0.839574429215317	MN	TAGL2_HUMAN
A0AV96	-1.32479711011905	MN	RBM47_HUMAN
P10809	-1.51563598801804	MN	CH60_HUMAN
O14498	16.8454240181816	MA	ISLR_HUMAN
P49368	9.67781986622205	MA	TCPG_HUMAN
Q6Y7W6	9.5346955663472	MA	GGYF2_HUMAN
P42765	9.47316369595888	MA	THIM_HUMAN
P25787	8.87768633648428	MA	PSA2_HUMAN
P00568	8.82044979282095	MA	KAD1_HUMAN
P04075	8.73639565403903	MA	ALDOA_HUMAN
P31937	8.65252754964	MA	3HIDH_HUMAN
P16152	8.30398530572287	MA	CBR1_HUMAN
P49189	7.98753125008363	MA	AL9A1_HUMAN
Q9UL46	7.83684189398375	MA	PSME2_HUMAN
Q8WWC4	7.82106070525661	MA	MAIP1_HUMAN
P01892	7.72797180476345	MA	1A02_HUMAN
Q92973	7.64783788139004	MA	TNPO1_HUMAN
Q08211	7.2787601791895	MA	DHX9_HUMAN
Q9NP72	7.07174775611141	MA	RAB18_HUMAN
P04216	6.99149059552471	MA	THY1_HUMAN
P10606	6.90435346900522	MA	COX5B_HUMAN
Q7L014	6.84250526902059	MA	DDX46_HUMAN
P52815	6.67942226195299	MA	RM12_HUMAN
P31946	6.51865050371364	MA	1433B_HUMAN
P62266	6.40686695564914	MA	RS23_HUMAN
Q13724	6.29055922557564	MA	MOGS_HUMAN
Q96AE4	6.28474464613368	MA	FUBP1_HUMAN
Q02878	6.27930838552642	MA	RL6_HUMAN
Q9P0L0	6.27692814185487	MA	VAPA_HUMAN
Q86UN3	6.25185316427753	MA	R4RL2_HUMAN
Q9H3K6	6.15163537708226	MA	BOLA2_HUMAN
Q86VP6	6.10479778738282	MA	CAND1_HUMAN
Q8WZA1	6.08907355175452	MA	PMGT1_HUMAN
P28074	5.93463852999655	MA	PSB5_HUMAN
P19388	5.87943246309163	MA	RPAB1_HUMAN
P48681	5.80361276527753	MA	NEST_HUMAN
Q7Z6K5	5.57609445316482	MA	ARPIN_HUMAN
P54819	5.52972441815313	MA	KAD2_HUMAN
P23141	5.51865849192635	MA	EST1_HUMAN
P17987	5.30353256238604	MA	TCPA_HUMAN
P54886	5.24202508756896	MA	P5CS_HUMAN
O00233	5.04674212909164	MA	PSMD9_HUMAN
P18621	5.00322306037372	MA	RL17_HUMAN
P61019	4.78164992967692	MA	RAB2A_HUMAN
P28066	4.74811106736553	MA	PSA5_HUMAN
P62913	4.70548524471396	MA	RL11_HUMAN
Q7Z7H5	4.70248392278449	MA	TMED4_HUMAN
Q00059	4.65492804720718	MA	TFAM_HUMAN
P62263	4.6060224923399	MA	RS14_HUMAN
P35232	4.58587549307093	MA	PHB_HUMAN
Q71UM5	4.57884574580327	MA	RS27L_HUMAN
Q4G0J3	4.16082619210612	MA	LARP7_HUMAN
P13798	4.06674630777288	MA	ACPH_HUMAN
P12236	4.04638401987845	MA	ADT3_HUMAN
P15880	3.90843482558161	MA	RS2_HUMAN
P61353	3.78615879467286	MA	RL27_HUMAN
Q9Y291	3.74657133798425	MA	RT33_HUMAN
P04083	3.32723640586667	MA	ANXA1_HUMAN
P04406	3.27498110259765	MA	G3P_HUMAN
P62753	3.23445153971691	MA	RS6_HUMAN
P49721	3.11167306422487	MA	PSB2_HUMAN
O43824	3.07402318059935	MA	GTPB6_HUMAN
Q16891	2.95369782847741	MA	MIC60_HUMAN
P62851	2.82573855871445	MA	RS25_HUMAN
P08621	2.75281842745411	MA	RU17_HUMAN
P30533	1.73164027423974	MA	AMRP_HUMAN
P61353	12.0502514460227	MC	RL27_HUMAN
P04406	10.9316500051067	MC	G3P_HUMAN
O43264	10.5292667078074	MC	ZW10_HUMAN
Q96AE4	10.3683672969092	MC	FUBP1_HUMAN
P62913	9.84124453643549	MC	RL11_HUMAN
P25787	9.71709896381628	MC	PSA2_HUMAN
P62263	9.30281809191235	MC	RS14_HUMAN
O75506	8.70214494948981	MC	HSBP1_HUMAN
P19388	8.5701903754529	MC	RPAB1_HUMAN
Q8NE62	8.47096399912535	MC	CHDH_HUMAN
Q92506	8.32897997876328	MC	DHB8_HUMAN
P16152	8.28811128613947	MC	CBR1_HUMAN
P60174	8.22195849401183	MC	TPIS_HUMAN
Q9HCC0	8.21527110704358	MC	MCCB_HUMAN
Q92973	7.99941516784238	MC	TNPO1_HUMAN
P11142	7.85581435179828	MC	HSP7C_HUMAN
P62241	7.60953937238036	MC	RS8_HUMAN
O95154	7.52167781789859	MC	ARK73_HUMAN
P24752	7.22535830725498	MC	THIL_HUMAN
O75347	7.10098620966908	MC	TBCA_HUMAN
P54819	6.98633780412584	MC	KAD2_HUMAN
P35268	6.84850518126046	MC	RL22_HUMAN
P31937	6.82783124914436	MC	3HIDH_HUMAN
Q8WVM8	6.82479902583918	MC	SCFD1_HUMAN
P43490	6.82180154889277	MC	NAMPT_HUMAN
Q02252	6.79798546943427	MC	MMSA_HUMAN
P61960	6.76663823435424	MC	UFM1_HUMAN
O14498	6.7376243256244	MC	ISLR_HUMAN
Q96TC7	6.73176080128314	MC	RMD3_HUMAN
Q14974	6.70974754714168	MC	IMB1_HUMAN
P20339	6.56074511411647	MC	RAB5A_HUMAN
Q9NP72	6.49877418154726	MC	RAB18_HUMAN
Q9Y285	6.47879730661848	MC	SYFA_HUMAN
P28074	6.40974780985041	MC	PSB5_HUMAN
Q9BRA2	6.31549709467686	MC	TXD17_HUMAN
Q8WXF1	6.30098440529011	MC	PSPC1_HUMAN
P23142	6.06134437876983	MC	FBLN1_HUMAN
Q8WZA1	5.99092400735086	MC	PMGT1_HUMAN
P17980	5.94270822520304	MC	PRS6A_HUMAN
P35232	5.72269816910431	MC	PHB_HUMAN
Q8N1G4	5.60951264437775	MC	LRC47_HUMAN
Q9Y5S9	5.55905395209575	MC	RBM8A_HUMAN
P00568	5.50252649391605	MC	KAD1_HUMAN
P26373	5.48851196748857	MC	RL13_HUMAN
P06737	5.41150294842945	MC	PYGL_HUMAN
Q9NZ45	5.35649523822219	MC	CISD1_HUMAN
O14964	5.27524801503894	MC	HGS_HUMAN
P42356	5.20435387095072	MC	PI4KA_HUMAN
P18621	5.01972568990463	MC	RL17_HUMAN
Q9NR28	4.98726823986225	MC	DBLOH_HUMAN
Q9BUR5	4.9485221910206	MC	MIC26_HUMAN
P08621	4.81293905389104	MC	RU17_HUMAN
Q04837	4.76654633574403	MC	SSBP_HUMAN
Q9UKM9	4.68201839342305	MC	RALY_HUMAN
P35914	4.62410092293524	MC	HMGCL_HUMAN
Q96IJ6	4.62234479405679	MC	GMPPA_HUMAN
O60701	4.54461846119516	MC	UGDH_HUMAN
P62861	4.45820768807112	MC	RS30_HUMAN
Q71UM5	4.29048655222143	MC	RS27L_HUMAN
P13667	4.26826934140277	MC	PDIA4_HUMAN
P10606	4.1885628088599	MC	COX5B_HUMAN
Q9BRT3	4.15049481937171	MC	MIEN1_HUMAN
P62753	4.08037099590092	MC	RS6_HUMAN
Q9P0L0	3.99846679707325	MC	VAPA_HUMAN
P62851	3.87581435778174	MC	RS25_HUMAN
P49189	3.80147377071478	MC	AL9A1_HUMAN
P60842	3.79257095597912	MC	IF4A1_HUMAN
Q13232	3.67011219585434	MC	NDK3_HUMAN
Q9UL46	3.56654599460218	MC	PSME2_HUMAN
P14618	3.53003211108961	MC	KPYM_HUMAN
P36915	3.41137023885416	MC	GNL1_HUMAN
Q12906	3.3803592110353	MC	ILF3_HUMAN
P63220	3.37312053187232	MC	RS21_HUMAN
P37837	3.21901333740984	MC	TALDO_HUMAN
P39023	3.19730806156867	MC	RL3_HUMAN
P49368	3.01688861917637	MC	TCPG_HUMAN
P06744	2.41616093007739	MC	G6PI_HUMAN
P23396	2.32816755777574	MC	RS3_HUMAN
P19338	1.77070083047429	MC	NUCL_HUMAN
P53618	1.3627535504589	MC	COPB_HUMAN
P62266	1.31975156940861	MC	RS23_HUMAN
P50990	1.26430898161683	MC	TCPQ_HUMAN
P10599	0.912986835696022	MC	THIO_HUMAN
P02743	11.8262482825539	NA	SAMP_HUMAN
P35754	9.69489220112323	NA	GLRX1_HUMAN
P20774	8.67759656340985	NA	MIME_HUMAN
Q6UVK1	8.05098673282447	NA	CSPG4_HUMAN
Q8TCS8	7.93252276574412	NA	PNPT1_HUMAN
P43246	7.70721454949032	NA	MSH2_HUMAN
Q9BZ23	7.60346300602586	NA	PANK2_HUMAN
P41240	7.14242989561825	NA	CSK_HUMAN
Q6UX71	7.100689937884	NA	PXDC2_HUMAN
Q9GZT3	6.93953056449203	NA	SLIRP_HUMAN
P13798	6.70516475597582	NA	ACPH_HUMAN
O75367	6.68733233814192	NA	H2AY_HUMAN
P35443	6.63466943415417	NA	TSP4_HUMAN
Q14697	6.31983971903602	NA	GANAB_HUMAN
P49207	6.30346277039846	NA	RL34_HUMAN
P62861	6.28463029511222	NA	RS30_HUMAN
P51159	6.22150277533425	NA	RB27A_HUMAN
P02787	6.176836373568	NA	TRFE_HUMAN
O75094	6.15975125221605	NA	SLIT3_HUMAN
O14498	6.14112383204747	NA	ISLR_HUMAN
P53634	6.06022813195485	NA	CATC_HUMAN
Q14204	6.01842604829546	NA	DYHC1_HUMAN
P28074	5.97633084346506	NA	PSB5_HUMAN
Q5JTZ9	5.96630199133724	NA	SYAM_HUMAN
P43251	5.95205084714338	NA	BTD_HUMAN
O00483	5.94947609514694	NA	NDUA4_HUMAN
P55036	5.9384519003198	NA	PSMD4_HUMAN
Q15427	5.8645440014558	NA	SF3B4_HUMAN
Q9Y2X3	5.81213295519567	NA	NOP58_HUMAN
Q96AE4	5.71701797572621	NA	FUBP1_HUMAN
Q71UM5	5.6394577760816	NA	RS27L_HUMAN
Q96RP9	5.53851931782013	NA	EFGM_HUMAN
O75880	5.53022652007903	NA	SCO1_HUMAN
P84085	5.48814329502529	NA	ARF5_HUMAN
P08621	5.32484585491314	NA	RU17_HUMAN
Q00610	5.32233440275871	NA	CLH1_HUMAN
Q8TDZ2	5.25388660891407	NA	MICA1_HUMAN
Q96IJ6	5.22991634465172	NA	GMPPA_HUMAN
Q6Y7W6	5.21032139995038	NA	GGYF2_HUMAN
P35232	5.10073401715589	NA	PHB_HUMAN
P09874	5.06060673928657	NA	PARP1_HUMAN
O14776	4.99802500019494	NA	TCRG1_HUMAN
P14625	4.98433508271776	NA	ENPL_HUMAN
P49368	4.94836608555865	NA	TCPG_HUMAN
P53004	4.92789256524465	NA	BIEA_HUMAN
Q13884	4.72378805668215	NA	SNTB1_HUMAN
O43824	4.69693479973547	NA	GTPB6_HUMAN
P62263	4.65760919544922	NA	RS14_HUMAN
P07355	4.57036549790958	NA	ANXA2_HUMAN
Q96BS2	4.56641254777293	NA	CHP3_HUMAN
P42356	4.46744530554684	NA	PI4KA_HUMAN
Q8TC12	4.39110250317882	NA	RDH11_HUMAN
Q86UN3	4.3651175964976	NA	R4RL2_HUMAN
Q9H3K6	4.21676391733577	NA	BOLA2_HUMAN
Q03135	4.16144819374967	NA	CAV1_HUMAN
O95831	4.14466490257539	NA	AIFM1_HUMAN
P46821	4.1249415701195	NA	MAP1B_HUMAN
Q8N0X4	4.09648360142739	NA	CLYBL_HUMAN
P00505	3.97201830798679	NA	AATM_HUMAN
P28066	3.88862427402324	NA	PSA5_HUMAN
Q9NZU5	3.76186470147928	NA	LMCD1_HUMAN
P49589	3.71306162148108	NA	SYCC_HUMAN
P06576	3.66242336808054	NA	ATPB_HUMAN
Q96HJ9	3.64871760692856	NA	FMC1_HUMAN
Q9HCC0	3.6320833227559	NA	MCCB_HUMAN
Q96Q06	3.49415763317193	NA	PLIN4_HUMAN
P62304	3.38417566626431	NA	RUXE_HUMAN
Q8N6C5	3.36697196677066	NA	IGSF1_HUMAN
P30613	3.2688240267149	NA	KPYR_HUMAN
P42126	3.25478108404596	NA	ECI1_HUMAN
P17096	3.2285520016576	NA	HMGA1_HUMAN
Q96AQ6	3.17716153254191	NA	PBIP1_HUMAN
P39023	2.80311755637766	NA	RL3_HUMAN
Q9NXG2	2.77722986921695	NA	THUM1_HUMAN
Q92734	2.73161104512737	NA	TFG_HUMAN
Q9UH99	2.5345705236415	NA	SUN2_HUMAN
Q86VP6	2.44170720564107	NA	CAND1_HUMAN
P36578	1.90427568353529	NA	RL4_HUMAN
O76074	1.58164713154548	NA	PDE5A_HUMAN
P42126	11.5767468150257	NC	ECI1_HUMAN
P11142	10.6545999488718	NC	HSP7C_HUMAN
Q96AE4	10.3839512832623	NC	FUBP1_HUMAN
P62263	10.2120017375183	NC	RS14_HUMAN
P60174	8.88437361709284	NC	TPIS_HUMAN
Q9GZT3	8.47119876735224	NC	SLIRP_HUMAN
Q8N1G4	8.02006798992774	NC	LRC47_HUMAN
P52272	7.91697088219377	NC	HNRPM_HUMAN
P17980	7.42576058520515	NC	PRS6A_HUMAN
P62861	7.27143925794116	NC	RS30_HUMAN
Q9P0M6	7.27140299527121	NC	H2AW_HUMAN
P02743	7.02982725073672	NC	SAMP_HUMAN
P62913	6.94614123339547	NC	RL11_HUMAN
Q9Y230	6.88081436568557	NC	RUVB2_HUMAN
Q10567	6.44231143512103	NC	AP1B1_HUMAN
O75347	6.06793936358598	NC	TBCA_HUMAN
O75396	6.02128385740914	NC	SC22B_HUMAN
P30613	5.89267275158047	NC	KPYR_HUMAN
O95169	5.86705377694105	NC	NDUB8_HUMAN
P53634	5.73578625942665	NC	CATC_HUMAN
Q8WVM8	5.73092658068629	NC	SCFD1_HUMAN
P61353	5.6931862182846	NC	RL27_HUMAN
P07910	5.61043525247326	NC	HNRPC_HUMAN
Q14914	5.53786220009923	NC	PTGR1_HUMAN
P48506	5.51651039662094	NC	GSH1_HUMAN
P08621	5.45872633608504	NC	RU17_HUMAN
P06576	5.38828531367288	NC	ATPB_HUMAN
P35222	5.3244457722005	NC	CTNB1_HUMAN
P63220	5.30784142509624	NC	RS21_HUMAN
Q06210	5.14903736406175	NC	GFPT1_HUMAN
P62280	5.09484277279036	NC	RS11_HUMAN
Q9Y2X7	5.03764877435106	NC	GIT1_HUMAN
P35232	5.03038284330039	NC	PHB_HUMAN
Q8WVV9	5.02031059991313	NC	HNRLL_HUMAN
Q7Z7H5	4.74221345848437	NC	TMED4_HUMAN
P45877	4.7116478918278	NC	PPIC_HUMAN
Q6IAA8	4.68441311393129	NC	LTOR1_HUMAN
P28074	4.66300349330359	NC	PSB5_HUMAN
P53004	4.66016809171086	NC	BIEA_HUMAN
P82970	4.58987890492986	NC	HMGN5_HUMAN
Q9UKG1	4.5631451028788	NC	DP13A_HUMAN
Q9NP72	4.32160497506367	NC	RAB18_HUMAN
Q04837	4.2921209168634	NC	SSBP_HUMAN
Q96IJ6	4.23321403014023	NC	GMPPA_HUMAN
Q9Y2X3	4.15975658335051	NC	NOP58_HUMAN
P36957	3.9681556945435	NC	ODO2_HUMAN
Q8N5N7	3.95654287374706	NC	RM50_HUMAN
P62241	3.87234419227321	NC	RS8_HUMAN
P42356	3.85791263637107	NC	PI4KA_HUMAN
O14964	3.77687506752312	NC	HGS_HUMAN
P07357	3.72983369775405	NC	CO8A_HUMAN
P26373	3.69015779081315	NC	RL13_HUMAN
P51148	3.57718893918478	NC	RAB5C_HUMAN
P49903	3.45495227800928	NC	SPS1_HUMAN
Q9NPE3	3.41848639768105	NC	NOP10_HUMAN
P20774	3.39049787798679	NC	MIME_HUMAN
Q14151	3.31432349177765	NC	SAFB2_HUMAN
O75880	3.24508049604229	NC	SCO1_HUMAN
P00568	3.22616324829661	NC	KAD1_HUMAN
Q15393	3.19112163181602	NC	SF3B3_HUMAN
P09874	3.18987161994491	NC	PARP1_HUMAN
P04406	3.13099719299179	NC	G3P_HUMAN
Q02543	3.11000758338305	NC	RL18A_HUMAN
Q12906	3.05641939152994	NC	ILF3_HUMAN
P62330	3.05301986953733	NC	ARF6_HUMAN
P24752	2.9970236053121	NC	THIL_HUMAN
P62847	2.93848647350223	NC	RS24_HUMAN
Q8WZA1	2.86974254168566	NC	PMGT1_HUMAN
P62851	2.7370502404932	NC	RS25_HUMAN
P78371	2.69523210678082	NC	TCPB_HUMAN
O43504	2.65067739619023	NC	LTOR5_HUMAN
P13639	2.62096780658764	NC	EF2_HUMAN
Q9UKM9	2.62000255766726	NC	RALY_HUMAN
P31942	2.59501008675388	NC	HNRH3_HUMAN
P62136	2.57429528759368	NC	PP1A_HUMAN
P10606	2.53935675077546	NC	COX5B_HUMAN
Q9P0L0	2.50844274519468	NC	VAPA_HUMAN
P46977	2.32233016000169	NC	STT3A_HUMAN
O00193	2.17605013520207	NC	SMAP_HUMAN
Q71UM5	2.10584681295486	NC	RS27L_HUMAN
Q86VP6	1.78657970114206	NC	CAND1_HUMAN
P30040	1.74219960245119	NC	ERP29_HUMAN
O94906	1.65929505672087	NC	PRP6_HUMAN
Q13404	1.59462563346552	NC	UB2V1_HUMAN
P62244	1.59334270168489	NC	RS15A_HUMAN
Q9Y3I0	1.5767261811701	NC	RTCB_HUMAN
O60925	1.50272223346802	NC	PFD1_HUMAN
Q9Y285	1.389095179238	NC	SYFA_HUMAN
P14927	1.3517836811331	NC	QCR7_HUMAN
P39023	1.22496145564641	NC	RL3_HUMAN
P14618	1.13519693890452	NC	KPYM_HUMAN
Q99797	18.0441051674796	AC	MIPEP_HUMAN
P02787	12.7614091689249	AC	TRFE_HUMAN
Q9Y3Y2	10.9570376730111	AC	CHTOP_HUMAN
Q96DG6	10.0898059856766	AC	CMBL_HUMAN
P62263	9.71597234331823	AC	RS14_HUMAN
P55036	9.35668258824359	AC	PSMD4_HUMAN
O14818	9.01429860047746	AC	PSA7_HUMAN
