protId	avgScore	totall	symbol
P31939	5.33677468731393	10.6735493746279	PUR9_HUMAN
P02766	5.32386496302674	10.6477299260535	TTHY_HUMAN
P01042	5.31857139129735	10.6371427825947	KNG1_HUMAN
P02458	5.29354746900288	10.5870949380058	CO2A1_HUMAN
Q14103	5.2767966899104	15.8303900697312	HNRPD_HUMAN
P53004	5.22185164438189	5.22185164438189	BIEA_HUMAN
P01009	5.18698059980883	5.18698059980883	A1AT_HUMAN
Q9UHV9	5.10905723437092	15.3271717031128	PFD2_HUMAN
P13489	5.05822202038754	5.05822202038754	RINI_HUMAN
P46776	5.03744583170434	15.112337495113	RL27A_HUMAN
P11216	5.03626775538881	10.0725355107776	PYGB_HUMAN
P06737	5.02420228501261	15.0726068550378	PYGL_HUMAN
Q14195	4.9963762345092	9.99275246901841	DPYL3_HUMAN
P21333	4.98652492054387	9.97304984108774	FLNA_HUMAN
P43034	4.90361156911228	4.90361156911228	LIS1_HUMAN
P48637	4.7824435161061	9.56488703221219	GSHB_HUMAN
Q96C19	4.76711572676102	9.53423145352204	EFHD2_HUMAN
O75083	4.75934355225892	14.2780306567768	WDR1_HUMAN
Q9BZZ5	4.71008551652769	4.71008551652769	API5_HUMAN
Q09666	4.62285157917212	9.24570315834425	AHNK_HUMAN
P22352	4.58493551575622	4.58493551575622	GPX3_HUMAN
P26599	4.53982382520658	4.53982382520658	PTBP1_HUMAN
P51571	4.5282415729274	4.5282415729274	SSRD_HUMAN
P08238	4.48938953924168	8.97877907848337	HS90B_HUMAN
Q6PHW0	4.45685617886703	4.45685617886703	IYD1_HUMAN
Q99497	4.44723548137938	13.3417064441381	PARK7_HUMAN
Q7Z406	4.41050383919521	4.41050383919521	MYH14_HUMAN
Q96CM8	4.26452224925186	4.26452224925186	ACSF2_HUMAN
P42765	4.26324131099093	4.26324131099093	THIM_HUMAN
Q15417	4.20628867845208	8.41257735690415	CNN3_HUMAN
P14625	4.20217881814819	4.20217881814819	ENPL_HUMAN
Q13630	4.14340508499633	4.14340508499633	FCL_HUMAN
P38117	4.14147671737125	8.2829534347425	ETFB_HUMAN
P05556	4.12074778606401	4.12074778606401	ITB1_HUMAN
P31930	4.06022301984905	8.12044603969811	QCR1_HUMAN
Q15233	3.9947971132749	7.9895942265498	NONO_HUMAN
P01871	3.9376139741416	3.9376139741416	IGHM_HUMAN
O15230	3.9155363010005	3.9155363010005	LAMA5_HUMAN
P19338	3.91273520989944	7.82547041979887	NUCL_HUMAN
P19971	3.90273765433711	7.80547530867422	TYPH_HUMAN
P04899	3.87795822257597	3.87795822257597	GNAI2_HUMAN
P52566	3.87096984741315	3.87096984741315	GDIR2_HUMAN
P62851	3.86252101670203	3.86252101670203	RS25_HUMAN
P51884	3.85904386873855	11.5771316062157	LUM_HUMAN
Q99627	3.85683128789355	3.85683128789355	CSN8_HUMAN
Q9BRT3	3.83791274223112	7.67582548446224	MIEN1_HUMAN
Q9BYX7	3.73535482737062	11.2060644821118	ACTBM_HUMAN
P13861	3.73077527763246	3.73077527763246	KAP2_HUMAN
P07339	3.67298564455986	7.34597128911972	CATD_HUMAN
P14543	3.66517319772407	3.66517319772407	NID1_HUMAN
P04843	3.6271984937355	3.6271984937355	RPN1_HUMAN
P31942	3.61941354254476	3.61941354254476	HNRH3_HUMAN
P49419	3.58088366450633	10.742650993519	AL7A1_HUMAN
Q14165	3.51043299477251	3.51043299477251	MLEC_HUMAN
P17844	3.50912072320144	7.01824144640289	DDX5_HUMAN
Q9BR76	3.48907407802757	6.97814815605515	COR1B_HUMAN
P07954	3.48023449732558	6.96046899465116	FUMH_HUMAN
P04179	3.47489355097905	10.4246806529371	SODM_HUMAN
P02647	3.47023926609607	3.47023926609607	APOA1_HUMAN
P59998	3.46429029427999	6.92858058855998	ARPC4_HUMAN
P63104	3.46287859551741	6.92575719103481	1433Z_HUMAN
P61769	3.46072878885314	3.46072878885314	B2MG_HUMAN
O75396	3.45386344074797	3.45386344074797	SC22B_HUMAN
P07900	3.44448594977937	3.44448594977937	HS90A_HUMAN
P17174	3.4091538508494	3.4091538508494	AATC_HUMAN
P21266	3.38366158369155	3.38366158369155	GSTM3_HUMAN
Q92947	3.37143031519935	6.7428606303987	GCDH_HUMAN
Q13425	3.33735278459521	3.33735278459521	SNTB2_HUMAN
O00264	3.32755731374695	3.32755731374695	PGRC1_HUMAN
P30520	3.3122025585011	9.93660767550331	PURA2_HUMAN
P39019	3.26627773794528	9.79883321383584	RS19_HUMAN
P62942	3.25315227624544	6.50630455249087	FKB1A_HUMAN
P09525	3.14661529698315	3.14661529698315	ANXA4_HUMAN
Q9UHQ9	3.13519457076858	3.13519457076858	NB5R1_HUMAN
P24752	3.09680134630555	3.09680134630555	THIL_HUMAN
P30048	3.06045878732714	3.06045878732714	PRDX3_HUMAN
P12694	3.03182929872898	3.03182929872898	ODBA_HUMAN
Q13938	3.01582441863065	3.01582441863065	CAYP1_HUMAN
P00352	3.00225543172409	3.00225543172409	AL1A1_HUMAN
Q14315	2.9692173144933	2.9692173144933	FLNC_HUMAN
Q9NQC3	2.93618088615751	2.93618088615751	RTN4_HUMAN
P13667	2.9009334497559	2.9009334497559	PDIA4_HUMAN
P31937	2.86557644576016	2.86557644576016	3HIDH_HUMAN
P05165	2.86228862311302	2.86228862311302	PCCA_HUMAN
P23246	2.85841293810361	2.85841293810361	SFPQ_HUMAN
P05091	2.83448506729371	2.83448506729371	ALDH2_HUMAN
Q99536	2.80516873710143	2.80516873710143	VAT1_HUMAN
Q13404	2.78992693579038	2.78992693579038	UB2V1_HUMAN
P12814	2.64112699658605	2.64112699658605	ACTN1_HUMAN
P05166	2.63970693319798	2.63970693319798	PCCB_HUMAN
P06396	2.63941348668603	2.63941348668603	GELS_HUMAN
P07942	2.62345882581513	2.62345882581513	LAMB1_HUMAN
P22314	2.59492615916367	2.59492615916367	UBA1_HUMAN
P20774	2.55998829684417	5.11997659368834	MIME_HUMAN
P07195	2.51233799691789	2.51233799691789	LDHB_HUMAN
P62191	2.48442876545165	2.48442876545165	PRS4_HUMAN
Q9Y6U3	2.46926758722871	2.46926758722871	ADSV_HUMAN
Q14624	2.44230683686407	2.44230683686407	ITIH4_HUMAN
P19823	2.4422576399521	2.4422576399521	ITIH2_HUMAN
Q9UM22	2.43523093985395	4.87046187970789	EPDR1_HUMAN
O43396	2.42220602435377	2.42220602435377	TXNL1_HUMAN
P08865	2.41614235930877	2.41614235930877	RSSA_HUMAN
P67936	2.41183049862986	2.41183049862986	TPM4_HUMAN
P52209	2.40126311159402	2.40126311159402	6PGD_HUMAN
P42126	2.37398535250626	2.37398535250626	ECI1_HUMAN
P20933	2.37094784727606	4.74189569455211	ASPG_HUMAN
Q02252	2.35713976963653	2.35713976963653	MMSA_HUMAN
Q7Z4W1	2.34926752238186	2.34926752238186	DCXR_HUMAN
P49368	2.32877493396278	2.32877493396278	TCPG_HUMAN
P43304	2.32601217953144	2.32601217953144	GPDM_HUMAN
Q00325	2.23382334745842	2.23382334745842	MPCP_HUMAN
P04217	2.23050386379931	2.23050386379931	A1BG_HUMAN
Q9Y646	2.21911583137152	2.21911583137152	CBPQ_HUMAN
Q01995	2.17198359711741	2.17198359711741	TAGL_HUMAN
P36957	2.13096364626126	2.13096364626126	ODO2_HUMAN
Q99623	2.09101363489162	2.09101363489162	PHB2_HUMAN
P51580	2.08352834856744	2.08352834856744	TPMT_HUMAN
Q9UIJ7	2.07255130726971	2.07255130726971	KAD3_HUMAN
P12830	2.04945075916159	2.04945075916159	CADH1_HUMAN
Q9BUT1	2.02949261392494	2.02949261392494	BDH2_HUMAN
P60660	2.01196838910885	2.01196838910885	MYL6_HUMAN
P50895	2.0044601751513	2.0044601751513	BCAM_HUMAN
P21291	1.99676718160441	1.99676718160441	CSRP1_HUMAN
P31153	1.98816514533185	1.98816514533185	METK2_HUMAN
P08123	1.98783201891515	1.98783201891515	CO1A2_HUMAN
P51649	1.9800888515405	1.9800888515405	SSDH_HUMAN
P49411	1.96734177056128	3.93468354112257	EFTU_HUMAN
Q12931	1.93783615607281	1.93783615607281	TRAP1_HUMAN
P08572	1.91258650531955	1.91258650531955	CO4A2_HUMAN
P45880	1.89692384942535	1.89692384942535	VDAC2_HUMAN
P11021	1.82436828982494	1.82436828982494	GRP78_HUMAN
Q9H299	1.78793049562685	1.78793049562685	SH3L3_HUMAN
P09417	1.76297462939896	1.76297462939896	DHPR_HUMAN
Q9UJU6	1.76207235057201	1.76207235057201	DBNL_HUMAN
O76074	1.7613428027313	1.7613428027313	PDE5A_HUMAN
P49588	1.75211284463656	1.75211284463656	SYAC_HUMAN
P29401	1.70857483079828	3.41714966159656	TKT_HUMAN
P05783	1.69010023824972	1.69010023824972	K1C18_HUMAN
P20962	1.62986509791077	1.62986509791077	PTMS_HUMAN
P35579	1.57631000062704	1.57631000062704	MYH9_HUMAN
P62753	1.56890422176906	1.56890422176906	RS6_HUMAN
P00505	1.55964827311201	1.55964827311201	AATM_HUMAN
P11413	1.55625099352838	1.55625099352838	G6PD_HUMAN
P24539	1.55548067311914	1.55548067311914	AT5F1_HUMAN
P39060	1.54504354939238	1.54504354939238	COIA1_HUMAN
P16219	1.54468725429634	1.54468725429634	ACADS_HUMAN
P36542	1.53724788418739	1.53724788418739	ATPG_HUMAN
P38646	1.49962961397021	1.49962961397021	GRP75_HUMAN
P48047	1.43081389645413	1.43081389645413	ATPO_HUMAN
P98160	1.41336578464714	1.41336578464714	PGBM_HUMAN
P40926	1.40857608287354	1.40857608287354	MDHM_HUMAN
P02794	1.32727839261867	1.32727839261867	FRIH_HUMAN
P30086	1.29969949946959	1.29969949946959	PEBP1_HUMAN
Q53H96	1.27762945364027	2.55525890728055	P5CR3_HUMAN
Q96C23	1.26889463381061	1.26889463381061	GALM_HUMAN
P01266	1.26234859034457	1.26234859034457	THYG_HUMAN
P30038	1.23976809611772	1.23976809611772	AL4A1_HUMAN
P07099	1.23118872594171	2.46237745188342	HYEP_HUMAN
Q9Y230	1.21074106271443	1.21074106271443	RUVB2_HUMAN
P11310	1.20974226348364	1.20974226348364	ACADM_HUMAN
Q9UHG3	1.1352694588641	1.1352694588641	PCYOX_HUMAN
Q9Y4W6	1.10794924569167	1.10794924569167	AFG32_HUMAN
Q3LXA3	1.04934467140412	1.04934467140412	TKFC_HUMAN
Q05682	0.968678715950764	0.968678715950764	CALD1_HUMAN
Q9HBL7	0.95900741437713	0.95900741437713	PLRKT_HUMAN
O15511	0.919356751649393	0.919356751649393	ARPC5_HUMAN
P05023	0.899115810321336	0.899115810321336	AT1A1_HUMAN
Q06323	0.891261223861379	0.891261223861379	PSME1_HUMAN
Q03252	0.861144659530937	1.72228931906187	LMNB2_HUMAN
P49257	0.832334144307699	0.832334144307699	LMAN1_HUMAN
P12111	0.781799458277	0.781799458277	CO6A3_HUMAN
P50914	0.74073540079012	0.74073540079012	RL14_HUMAN
Q05707	0.661805355496321	0.661805355496321	COEA1_HUMAN
O00151	0.651909577460889	0.651909577460889	PDLI1_HUMAN
P26885	0.651153296605948	0.651153296605948	FKBP2_HUMAN
Q9BT78	0.637257237553325	0.637257237553325	CSN4_HUMAN
P40939	0.623142351832283	0.623142351832283	ECHA_HUMAN
Q15084	0.610786770309992	0.610786770309992	PDIA6_HUMAN
Q9UKM9	0.54771333304375	0.54771333304375	RALY_HUMAN
Q15393	0.447218206492018	0.447218206492018	SF3B3_HUMAN
P27105	0.436439821609033	0.436439821609033	STOM_HUMAN
P30049	0.405643416278738	0.405643416278738	ATPD_HUMAN
P49748	0.278668219611271	0.278668219611271	ACADV_HUMAN
P00918	0.250662465670609	0.250662465670609	CAH2_HUMAN
O43175	0.167988060566343	0.167988060566343	SERA_HUMAN
P14866	0.152178672483014	0.152178672483014	HNRPL_HUMAN
P35221	0.118270240549654	0.118270240549654	CTNA1_HUMAN
P02750	0.0795150555981148	0.0795150555981148	A2GL_HUMAN
P15121	0.0636536253158229	0.0636536253158229	ALDR_HUMAN
Q13423	-0.0166354795412413	-0.0166354795412413	NNTM_HUMAN
P07305	-0.0562627922316623	-0.0562627922316623	H10_HUMAN
P55786	-0.0581968678600391	-0.0581968678600391	PSA_HUMAN
Q9NYL9	-0.082778199455955	-0.082778199455955	TMOD3_HUMAN
P02679	-0.124575459336607	-0.124575459336607	FIBG_HUMAN
Q96IU4	-0.127464540733371	-0.127464540733371	ABHEB_HUMAN
Q9NRX4	-0.154258830397535	-0.154258830397535	PHP14_HUMAN
P50395	-0.187677239376556	-0.187677239376556	GDIB_HUMAN
Q9P2E9	-0.25820165889799	-0.25820165889799	RRBP1_HUMAN
P40121	-0.345702166136379	-0.345702166136379	CAPG_HUMAN
P28072	-0.522453333922794	-0.522453333922794	PSB6_HUMAN
P07737	-0.532075306381869	-0.532075306381869	PROF1_HUMAN
P35606	-0.636186193922384	-0.636186193922384	COPB2_HUMAN
Q9Y265	-0.758024277636427	-0.758024277636427	RUVB1_HUMAN
P0C0L5	-0.842875534030088	-0.842875534030088	CO4B_HUMAN
P62314	-0.977344404903365	-0.977344404903365	SMD1_HUMAN
P05026	-1.01034158285115	-1.01034158285115	AT1B1_HUMAN
P18669	-1.20936566609699	-1.20936566609699	PGAM1_HUMAN
Q9UBR2	-1.35806586822361	-1.35806586822361	CATZ_HUMAN
