protId	score	label	symbol
Q02878	8.40989160382887	MA	RL6_HUMAN
P52815	8.31580807335309	MA	RM12_HUMAN
Q9NP72	7.91285825167412	MA	RAB18_HUMAN
P53634	7.91042430441622	MA	CATC_HUMAN
Q96IJ6	7.84605040627965	MA	GMPPA_HUMAN
P13667	7.80489714324213	MA	PDIA4_HUMAN
Q13724	7.51811619016217	MA	MOGS_HUMAN
Q13232	7.50916373433926	MA	NDK3_HUMAN
P62851	7.17913038450156	MA	RS25_HUMAN
P18621	6.39892510398381	MA	RL17_HUMAN
Q00610	6.35909493895265	MA	CLH1_HUMAN
P04083	6.02889600560298	MA	ANXA1_HUMAN
Q9H3Q1	5.90705588431267	MA	BORG4_HUMAN
Q96H20	4.08618043696324	MA	SNF8_HUMAN
P61353	13.5386782701256	MC	RL27_HUMAN
P25787	12.4782325534601	MC	PSA2_HUMAN
P04406	11.7131222656837	MC	G3P_HUMAN
Q96AE4	11.3526535877066	MC	FUBP1_HUMAN
Q10567	11.0619913085914	MC	AP1B1_HUMAN
P62913	11.0421968355882	MC	RL11_HUMAN
P19388	10.8988735683329	MC	RPAB1_HUMAN
P16152	10.6989682260817	MC	CBR1_HUMAN
O95154	10.2175992117	MC	ARK73_HUMAN
O43264	9.59829691578177	MC	ZW10_HUMAN
Q9HCC0	9.52784801149454	MC	MCCB_HUMAN
O75506	9.50181320640489	MC	HSBP1_HUMAN
P60174	9.39364607784999	MC	TPIS_HUMAN
Q92973	9.24759785783493	MC	TNPO1_HUMAN
P62263	9.21773905389246	MC	RS14_HUMAN
Q14974	9.20114018808215	MC	IMB1_HUMAN
P11142	9.1372690481269	MC	HSP7C_HUMAN
Q8NE62	8.7956372998503	MC	CHDH_HUMAN
Q92506	8.67385319886935	MC	DHB8_HUMAN
O75347	8.45219677226612	MC	TBCA_HUMAN
P54819	8.26130887442353	MC	KAD2_HUMAN
P62241	8.22470397526849	MC	RS8_HUMAN
Q9NP72	8.20548571416669	MC	RAB18_HUMAN
P20339	8.08661743437482	MC	RAB5A_HUMAN
P28074	7.76469840343869	MC	PSB5_HUMAN
P24752	7.40325554454697	MC	THIL_HUMAN
P42356	7.33731876952343	MC	PI4KA_HUMAN
Q9Y285	7.22824753004855	MC	SYFA_HUMAN
P35268	7.10340796899053	MC	RL22_HUMAN
P52272	6.96484445266739	MC	HNRPM_HUMAN
P43490	6.87268876704076	MC	NAMPT_HUMAN
P26373	6.83165361103332	MC	RL13_HUMAN
O14498	6.76246899300381	MC	ISLR_HUMAN
Q8WVM8	6.54026560532337	MC	SCFD1_HUMAN
P06737	6.23948899883695	MC	PYGL_HUMAN
P35232	6.21005161945529	MC	PHB_HUMAN
P00568	5.97815532932552	MC	KAD1_HUMAN
P17980	5.72415610164153	MC	PRS6A_HUMAN
Q04837	5.5603493326104	MC	SSBP_HUMAN
P62861	5.55044770174134	MC	RS30_HUMAN
P04075	5.52691367580158	MC	ALDOA_HUMAN
P37837	5.12620306152813	MC	TALDO_HUMAN
Q71UM5	4.74328135881462	MC	RS27L_HUMAN
O60701	4.56277093298994	MC	UGDH_HUMAN
P08621	4.45952774566924	MC	RU17_HUMAN
O75083	4.31829374306276	MC	WDR1_HUMAN
Q00610	4.28211315858145	MC	CLH1_HUMAN
P82970	4.23604017892157	MC	HMGN5_HUMAN
P49189	4.00409897231788	MC	AL9A1_HUMAN
P13667	3.87904406760431	MC	PDIA4_HUMAN
P49368	3.4939435174489	MC	TCPG_HUMAN
Q9P0L0	3.45873852649832	MC	VAPA_HUMAN
Q12906	1.35706186454103	MC	ILF3_HUMAN
P02743	16.0144236842869	NA	SAMP_HUMAN
P35754	11.5359435144119	NA	GLRX1_HUMAN
Q6UVK1	11.2839623826915	NA	CSPG4_HUMAN
P20774	11.1716766981614	NA	MIME_HUMAN
P43246	9.42411475267798	NA	MSH2_HUMAN
O75367	9.34465164886543	NA	H2AY_HUMAN
Q8IYT4	9.3421319595486	NA	KATL2_HUMAN
P55036	9.28806337511432	NA	PSMD4_HUMAN
P41240	9.0255693853093	NA	CSK_HUMAN
Q9GZT3	8.93553246826665	NA	SLIRP_HUMAN
P08621	8.75410932806556	NA	RU17_HUMAN
P08397	8.72496649422138	NA	HEM3_HUMAN
P07311	8.68955478978287	NA	ACYP1_HUMAN
Q8TCS8	8.6103881269476	NA	PNPT1_HUMAN
P49207	8.59582080402288	NA	RL34_HUMAN
Q9Y2X3	8.45350955262606	NA	NOP58_HUMAN
Q15427	7.9881673530122	NA	SF3B4_HUMAN
Q9H3K6	7.93403434816772	NA	BOLA2_HUMAN
P51159	7.63640706780367	NA	RB27A_HUMAN
O14776	7.60963018342016	NA	TCRG1_HUMAN
P07355	7.6056366482131	NA	ANXA2_HUMAN
P35443	7.56510131555096	NA	TSP4_HUMAN
Q71UM5	6.95517073463398	NA	RS27L_HUMAN
O43252	6.90200606947733	NA	PAPS1_HUMAN
P49368	6.77325398394112	NA	TCPG_HUMAN
Q9NZU5	6.53449746328849	NA	LMCD1_HUMAN
P49589	6.28862179058162	NA	SYCC_HUMAN
P06576	6.21912550012256	NA	ATPB_HUMAN
P62136	6.07266322048084	NA	PP1A_HUMAN
Q14204	6.06987349215489	NA	DYHC1_HUMAN
Q00610	5.88820231331903	NA	CLH1_HUMAN
Q6Y7W6	5.3464028524776	NA	GGYF2_HUMAN
Q9NYU2	4.14117157917884	NA	UGGG1_HUMAN
P42126	13.1870513589812	NC	ECI1_HUMAN
Q96AE4	12.5988647358672	NC	FUBP1_HUMAN
P11142	11.8687026603578	NC	HSP7C_HUMAN
P60174	11.2387203564113	NC	TPIS_HUMAN
Q8N1G4	10.8471152076981	NC	LRC47_HUMAN
Q9GZT3	10.1997696421912	NC	SLIRP_HUMAN
P62263	10.0237652453644	NC	RS14_HUMAN
P52272	10.0188183168791	NC	HNRPM_HUMAN
Q10567	9.17098459632401	NC	AP1B1_HUMAN
P02743	8.80480326182276	NC	SAMP_HUMAN
O75396	8.37515002815513	NC	SC22B_HUMAN
P62861	8.35579014896133	NC	RS30_HUMAN
P62913	8.15293594462022	NC	RL11_HUMAN
Q8WVM8	7.43815108466739	NC	SCFD1_HUMAN
Q8IYT4	7.39893839355965	NC	KATL2_HUMAN
O95169	7.31905710566205	NC	NDUB8_HUMAN
Q9UIQ6	7.29572162900425	NC	LCAP_HUMAN
P17980	6.95962924485152	NC	PRS6A_HUMAN
O75347	6.9446171456157	NC	TBCA_HUMAN
Q9H3K6	6.6406280131478	NC	BOLA2_HUMAN
P35222	6.62364131140784	NC	CTNB1_HUMAN
Q8WXF1	6.54819368946703	NC	PSPC1_HUMAN
P08621	6.25722453807285	NC	RU17_HUMAN
Q9Y230	6.2434443254342	NC	RUVB2_HUMAN
P63220	6.17527242570125	NC	RS21_HUMAN
P06576	6.10768969960383	NC	ATPB_HUMAN
Q96IJ6	6.10658986008261	NC	GMPPA_HUMAN
P53004	5.90676959661344	NC	BIEA_HUMAN
P35232	5.74829315682623	NC	PHB_HUMAN
P10606	5.03487621802909	NC	COX5B_HUMAN
O76074	4.94538481707125	NC	PDE5A_HUMAN
P52597	4.91194199822259	NC	HNRPF_HUMAN
P20774	4.72107096011841	NC	MIME_HUMAN
P62851	4.71596100436669	NC	RS25_HUMAN
P36957	4.58293742261443	NC	ODO2_HUMAN
P62136	4.37450547069857	NC	PP1A_HUMAN
Q00341	4.28193495568417	NC	VIGLN_HUMAN
O75880	4.1200042950803	NC	SCO1_HUMAN
Q06210	3.95878473827756	NC	GFPT1_HUMAN
P26373	3.87402134063674	NC	RL13_HUMAN
P62241	3.43699351867895	NC	RS8_HUMAN
P63104	3.30803799006124	NC	1433Z_HUMAN
P62249	3.18101326484031	NC	RS16_HUMAN
Q9Y3I0	3.07460601906407	NC	RTCB_HUMAN
Q9UKM9	2.76246306974485	NC	RALY_HUMAN
O14818	0.507541522090989	NC	PSA7_HUMAN
Q99797	16.0591800323086	AC	MIPEP_HUMAN
P55036	7.83350449126438	AC	PSMD4_HUMAN
O14818	7.37301330835957	AC	PSA7_HUMAN
P62937	7.31119636073856	AC	PPIA_HUMAN
P98179	6.94922142164269	AC	RBM3_HUMAN
P84085	6.80786380917269	AC	ARF5_HUMAN
Q96DG6	6.3815920235632	AC	CMBL_HUMAN
Q02543	6.23203276271823	AC	RL18A_HUMAN
O43175	6.2149866320753	AC	SERA_HUMAN
Q00610	5.95232994968072	AC	CLH1_HUMAN
P60174	5.60086329717479	AC	TPIS_HUMAN
P37837	5.03831083358615	AC	TALDO_HUMAN
Q9Y3Y2	4.98073699004042	AC	CHTOP_HUMAN
P21399	4.94928440478765	AC	ACOC_HUMAN
P51665	4.81262085648373	AC	PSMD7_HUMAN
Q13283	4.8035584136189	AC	G3BP1_HUMAN
Q9Y6M1	4.72595864980953	AC	IF2B2_HUMAN
P52272	4.72504612489457	AC	HNRPM_HUMAN
Q16610	4.55990227041814	AC	ECM1_HUMAN
P43490	4.47810422821672	AC	NAMPT_HUMAN
Q96AE4	4.45450830363121	AC	FUBP1_HUMAN
O43920	4.3378858786297	AC	NDUS5_HUMAN
P29353	4.22172329495756	AC	SHC1_HUMAN
Q9Y230	4.17178696163134	AC	RUVB2_HUMAN
Q9BZM5	4.08102413060193	AC	ULBP2_HUMAN
P82970	3.81499143018176	AC	HMGN5_HUMAN
Q8N1G4	3.46861205091887	AC	LRC47_HUMAN
P49411	3.32157494097437	AC	EFTU_HUMAN
Q8WVM8	3.2554064483401	AC	SCFD1_HUMAN
Q9NPE3	3.05069656865199	AC	NOP10_HUMAN
Q96TC7	2.9422246392539	AC	RMD3_HUMAN
P01009	2.77624458408045	AC	A1AT_HUMAN
Q9NYL9	2.36511865080157	AC	TMOD3_HUMAN
P42356	2.33336312415233	AC	PI4KA_HUMAN
P14770	2.19858479543041	AC	GPIX_HUMAN
Q9UDY2	1.8644768341294	AC	ZO2_HUMAN
Q9UHB6	1.4374529632034	AC	LIMA1_HUMAN
O43504	1.06436377329281	AC	LTOR5_HUMAN
P39019	1.01000923929034	AC	RS19_HUMAN
Q7Z304	0.508877765385936	AC	MAMC2_HUMAN
P08236	0.350206498618525	AC	BGLR_HUMAN
P16152	0.178888444234269	AC	CBR1_HUMAN
Q9C040	-0.866652617797805	AC	TRIM2_HUMAN
