protId	score	label	symbol
Q03252	2.1708910808859	PC	LMNB2_HUMAN
P36957	2.13096364626126	PC	ODO2_HUMAN
Q99623	2.09101363489162	PC	PHB2_HUMAN
Q92947	2.08832067476188	PC	GCDH_HUMAN
P51580	2.08352834856744	PC	TPMT_HUMAN
P20933	2.05052384011183	PC	ASPG_HUMAN
P12830	2.04945075916159	PC	CADH1_HUMAN
Q9BUT1	2.02949261392494	PC	BDH2_HUMAN
P60660	2.01196838910885	PC	MYL6_HUMAN
P50895	2.0044601751513	PC	BCAM_HUMAN
P21291	1.99676718160441	PC	CSRP1_HUMAN
P31153	1.98816514533185	PC	METK2_HUMAN
P08123	1.98783201891515	PC	CO1A2_HUMAN
P51649	1.9800888515405	PC	SSDH_HUMAN
Q12931	1.93783615607281	PC	TRAP1_HUMAN
P08572	1.91258650531955	PC	CO4A2_HUMAN
P45880	1.89692384942535	PC	VDAC2_HUMAN
P20774	1.83244940575541	PC	MIME_HUMAN
P11021	1.82436828982494	PC	GRP78_HUMAN
P02787	1.79001681482351	PC	TRFE_HUMAN
Q9H299	1.78793049562685	PC	SH3L3_HUMAN
P09417	1.76297462939896	PC	DHPR_HUMAN
Q9UJU6	1.76207235057201	PC	DBNL_HUMAN
O76074	1.7613428027313	PC	PDE5A_HUMAN
P49588	1.75211284463656	PC	SYAC_HUMAN
P05783	1.69010023824972	PC	K1C18_HUMAN
P23381	1.68433827234935	PC	SYWC_HUMAN
P61353	1.65153789766284	PC	RL27_HUMAN
P59998	1.63851603811988	PC	ARPC4_HUMAN
Q99584	1.62915772500375	PC	S10AD_HUMAN
P19971	1.58620363218551	PC	TYPH_HUMAN
P35579	1.57631000062704	PC	MYH9_HUMAN
P00505	1.55964827311201	PC	AATM_HUMAN
P11413	1.55625099352838	PC	G6PD_HUMAN
P24539	1.55548067311914	PC	AT5F1_HUMAN
P39060	1.54504354939238	PC	COIA1_HUMAN
P16219	1.54468725429634	PC	ACADS_HUMAN
P36542	1.53724788418739	PC	ATPG_HUMAN
P29401	1.52446845588014	PC	TKT_HUMAN
P38646	1.49962961397021	PC	GRP75_HUMAN
P98160	1.41336578464714	PC	PGBM_HUMAN
P40926	1.40857608287354	PC	MDHM_HUMAN
P02794	1.32727839261867	PC	FRIH_HUMAN
P30086	1.29969949946959	PC	PEBP1_HUMAN
Q96C23	1.26889463381061	PC	GALM_HUMAN
P01266	1.26234859034457	PC	THYG_HUMAN
P30038	1.23976809611772	PC	AL4A1_HUMAN
Q9Y230	1.21074106271443	PC	RUVB2_HUMAN
P11310	1.20974226348364	PC	ACADM_HUMAN
P51884	1.13658417835746	PC	LUM_HUMAN
Q9UHG3	1.1352694588641	PC	PCYOX_HUMAN
Q9BYX7	1.11790278317442	PC	ACTBM_HUMAN
Q9Y4W6	1.10794924569167	PC	AFG32_HUMAN
P07954	1.09019545850341	PC	FUMH_HUMAN
P38117	1.07990973175095	PC	ETFB_HUMAN
Q3LXA3	1.04934467140412	PC	TKFC_HUMAN
O14498	1.04498884317262	PC	ISLR_HUMAN
P07339	1.04038199604124	PC	CATD_HUMAN
Q05682	0.968678715950764	PC	CALD1_HUMAN
Q9HBL7	0.95900741437713	PC	PLRKT_HUMAN
O15511	0.919356751649393	PC	ARPC5_HUMAN
P05023	0.899115810321336	PC	AT1A1_HUMAN
Q06323	0.891261223861379	PC	PSME1_HUMAN
P25705	0.821814061846606	PC	ATPA_HUMAN
Q96C19	0.817834118859957	PC	EFHD2_HUMAN
P12111	0.781799458277	PC	CO6A3_HUMAN
P31930	0.773656098259281	PC	QCR1_HUMAN
P50914	0.74073540079012	PC	RL14_HUMAN
P07099	0.681847089006199	PC	HYEP_HUMAN
Q05707	0.661805355496321	PC	COEA1_HUMAN
O00151	0.651909577460889	PC	PDLI1_HUMAN
P26885	0.651153296605948	PC	FKBP2_HUMAN
Q9BT78	0.637257237553325	PC	CSN4_HUMAN
P40939	0.623142351832283	PC	ECHA_HUMAN
Q15084	0.610786770309992	PC	PDIA6_HUMAN
Q9UKM9	0.54771333304375	PC	RALY_HUMAN
Q15393	0.447218206492018	PC	SF3B3_HUMAN
P27105	0.436439821609033	PC	STOM_HUMAN
P30049	0.405643416278738	PC	ATPD_HUMAN
P49748	0.278668219611271	PC	ACADV_HUMAN
P30520	0.274510428816681	PC	PURA2_HUMAN
P00918	0.250662465670609	PC	CAH2_HUMAN
P06737	0.183120851279105	PC	PYGL_HUMAN
O43175	0.167988060566343	PC	SERA_HUMAN
P14866	0.152178672483014	PC	HNRPL_HUMAN
P35221	0.118270240549654	PC	CTNA1_HUMAN
P02750	0.0795150555981148	PC	A2GL_HUMAN
Q13423	-0.0166354795412413	PC	NNTM_HUMAN
P07305	-0.0562627922316623	PC	H10_HUMAN
P55786	-0.0581968678600391	PC	PSA_HUMAN
Q9NYL9	-0.082778199455955	PC	TMOD3_HUMAN
P02679	-0.124575459336607	PC	FIBG_HUMAN
Q96IU4	-0.127464540733371	PC	ABHEB_HUMAN
Q9NRX4	-0.154258830397535	PC	PHP14_HUMAN
O75083	-0.186642780724048	PC	WDR1_HUMAN
P50395	-0.187677239376556	PC	GDIB_HUMAN
Q53H96	-0.228616246358229	PC	P5CR3_HUMAN
Q9P2E9	-0.25820165889799	PC	RRBP1_HUMAN
P40121	-0.345702166136379	PC	CAPG_HUMAN
P28072	-0.522453333922794	PC	PSB6_HUMAN
P07737	-0.532075306381869	PC	PROF1_HUMAN
P35606	-0.636186193922384	PC	COPB2_HUMAN
Q9Y265	-0.758024277636427	PC	RUVB1_HUMAN
P0C0L5	-0.842875534030088	PC	CO4B_HUMAN
P62314	-0.977344404903365	PC	SMD1_HUMAN
P05026	-1.01034158285115	PC	AT1B1_HUMAN
P18669	-1.20936566609699	PC	PGAM1_HUMAN
P06702	16.6498548232538	MN	S10A9_HUMAN
P02743	12.6329467570985	MN	SAMP_HUMAN
O14498	8.88916715234482	MN	ISLR_HUMAN
P01034	8.16623067062967	MN	CYTC_HUMAN
Q6PCB0	6.98437505807188	MN	VWA1_HUMAN
P10909	6.44067861545989	MN	CLUS_HUMAN
P46778	6.313880846784	MN	RL21_HUMAN
P07339	6.30558929307848	MN	CATD_HUMAN
P02452	6.00303001611535	MN	CO1A1_HUMAN
P02765	5.81656710444263	MN	FETUA_HUMAN
P26641	5.60481960447453	MN	EF1G_HUMAN
P05109	5.50296939510965	MN	S10A8_HUMAN
P53004	5.22185164438189	MN	BIEA_HUMAN
P51888	5.15579089606348	MN	PRELP_HUMAN
P13489	5.05822202038754	MN	RINI_HUMAN
P48637	4.94997705194158	MN	GSHB_HUMAN
P22352	4.58493551575622	MN	GPX3_HUMAN
P60900	4.56121596353734	MN	PSA6_HUMAN
P02766	4.55068100110878	MN	TTHY_HUMAN
P02458	4.42379115090862	MN	CO2A1_HUMAN
P07355	4.40418278431374	MN	ANXA2_HUMAN
Q6NZI2	4.34815855183427	MN	CAVN1_HUMAN
P02787	4.25822649583119	MN	TRFE_HUMAN
P05556	4.12074778606401	MN	ITB1_HUMAN
P01871	3.9376139741416	MN	IGHM_HUMAN
P09382	3.87840490205267	MN	LEG1_HUMAN
P04899	3.87795822257597	MN	GNAI2_HUMAN
Q9BRT3	3.76907220483279	MN	MIEN1_HUMAN
O15067	3.74492530369044	MN	PUR4_HUMAN
P13861	3.73077527763246	MN	KAP2_HUMAN
Q15233	3.6320771081586	MN	NONO_HUMAN
P62942	3.54160983724704	MN	FKB1A_HUMAN
P61353	3.49484534641727	MN	RL27_HUMAN
P46776	3.47588812761323	MN	RL27A_HUMAN
P02647	3.47023926609607	MN	APOA1_HUMAN
P61769	3.46072878885314	MN	B2MG_HUMAN
O75396	3.45386344074797	MN	SC22B_HUMAN
P20774	3.28752718793294	MN	MIME_HUMAN
P30048	3.06045878732714	MN	PRDX3_HUMAN
Q99497	2.97684332559324	MN	PARK7_HUMAN
P51884	2.96439601463852	MN	LUM_HUMAN
P20700	2.87357967623598	MN	LMNB1_HUMAN
Q53H96	2.78387515363878	MN	P5CR3_HUMAN
Q9GZT3	2.78087669793638	MN	SLIRP_HUMAN
P19827	2.75614120189507	MN	ITIH1_HUMAN
P20933	2.69137185444028	MN	ASPG_HUMAN
P04179	2.65327141541143	MN	SODM_HUMAN
P22314	2.59492615916367	MN	UBA1_HUMAN
P49419	2.5167382769871	MN	AL7A1_HUMAN
P01042	2.48196803598986	MN	KNG1_HUMAN
Q09666	2.45352833113605	MN	AHNK_HUMAN
P19823	2.4422576399521	MN	ITIH2_HUMAN
P52209	2.40126311159402	MN	6PGD_HUMAN
P04083	2.34108085628249	MN	ANXA1_HUMAN
P49368	2.32877493396278	MN	TCPG_HUMAN
P04217	2.23050386379931	MN	A1BG_HUMAN
Q9UIJ7	2.07255130726971	MN	KAD3_HUMAN
Q9BR76	1.9295991028346	MN	COR1B_HUMAN
P07099	1.78053036287722	MN	HYEP_HUMAN
P20962	1.62986509791077	MN	PTMS_HUMAN
P62753	1.56890422176906	MN	RS6_HUMAN
P49411	1.56113310219311	MN	EFTU_HUMAN
P39019	1.02630889065061	MN	RS19_HUMAN
P17844	0.863272929665059	MN	DDX5_HUMAN
P12429	0.766240641184155	MN	ANXA3_HUMAN
P02751	0.442113332405791	MN	FINC_HUMAN
P15121	0.0636536253158229	MN	ALDR_HUMAN
Q9UM22	-0.131257936239248	MN	EPDR1_HUMAN
Q03252	-0.448601761824022	MN	LMNB2_HUMAN
Q9UBR2	-1.35806586822361	MN	CATZ_HUMAN
Q9HCC0	20.8825867446149	MA	MCCB_HUMAN
Q92506	18.8183329237044	MA	DHB8_HUMAN
Q07065	17.7200453110965	MA	CKAP4_HUMAN
P12429	17.239036080497	MA	ANXA3_HUMAN
P47756	16.7832794450656	MA	CAPZB_HUMAN
Q9NTK5	16.5668933612732	MA	OLA1_HUMAN
P00568	16.5425868215721	MA	KAD1_HUMAN
P61353	15.6054987989839	MA	RL27_HUMAN
P25705	14.7583742977485	MA	ATPA_HUMAN
P11142	14.0900463361945	MA	HSP7C_HUMAN
Q6PCB0	13.0820974860598	MA	VWA1_HUMAN
P35268	11.5875592264196	MA	RL22_HUMAN
P30101	10.2783432127619	MA	PDIA3_HUMAN
P62913	10.1441652600167	MA	RL11_HUMAN
P08294	9.34439973474728	MA	SODE_HUMAN
Q9HCC0	13.7510318365118	MC	MCCB_HUMAN
P60866	12.7320704863749	MC	RS20_HUMAN
P04075	12.6871714440342	MC	ALDOA_HUMAN
Q15056	12.2735823951769	MC	IF4H_HUMAN
P04406	11.0853946479096	MC	G3P_HUMAN
P21397	11.032322946539	MC	AOFA_HUMAN
P62913	10.9574365413844	MC	RL11_HUMAN
Q9H910	10.7565219174862	MC	JUPI2_HUMAN
P06737	10.6222350280252	MC	PYGL_HUMAN
Q96AE4	10.3252970415176	MC	FUBP1_HUMAN
P62241	10.0069801953723	MC	RS8_HUMAN
P05387	9.98256541174272	MC	RLA2_HUMAN
P61978	9.94518716986154	MC	HNRPK_HUMAN
Q9P0M6	9.62194535372926	MC	H2AW_HUMAN
P62263	9.56346980541474	MC	RS14_HUMAN
O43464	9.4042141309329	MC	HTRA2_HUMAN
P52272	8.33764528595448	MC	HNRPM_HUMAN
O75367	8.12377120099236	MC	H2AY_HUMAN
Q13263	7.96405582013279	MC	TIF1B_HUMAN
Q00610	7.91868211253144	MC	CLH1_HUMAN
Q01813	7.78762013482279	MC	PFKAP_HUMAN
P53999	7.60650330275279	MC	TCP4_HUMAN
P20700	7.52670407174848	MC	LMNB1_HUMAN
P46940	7.36138653734944	MC	IQGA1_HUMAN
Q92945	7.34930319823836	MC	FUBP2_HUMAN
P38117	7.20304370299155	MC	ETFB_HUMAN
P26373	7.06084651386323	MC	RL13_HUMAN
P04080	6.90357616971444	MC	CYTB_HUMAN
Q14103	6.75498431824678	MC	HNRPD_HUMAN
P23526	6.75188092864659	MC	SAHH_HUMAN
Q9Y3I0	6.73747594813652	MC	RTCB_HUMAN
P50454	6.7142819233378	MC	SERPH_HUMAN
O75083	6.69820887443322	MC	WDR1_HUMAN
P46776	6.69349362435354	MC	RL27A_HUMAN
Q16851	6.61165556461478	MC	UGPA_HUMAN
P14618	6.26426374794219	MC	KPYM_HUMAN
P11142	5.56654093429957	MC	HSP7C_HUMAN
P30044	5.34751873510695	MC	PRDX5_HUMAN
P39019	5.2016583064006	MC	RS19_HUMAN
P08238	5.17505285149186	MC	HS90B_HUMAN
P00568	4.79052616493917	MC	KAD1_HUMAN
P35268	4.75795377530952	MC	RL22_HUMAN
Q9NTK5	4.56120793161222	MC	OLA1_HUMAN
P26599	4.53982382520658	MC	PTBP1_HUMAN
P19338	3.86144309553694	MC	NUCL_HUMAN
P02743	16.7685704366629	NA	SAMP_HUMAN
O14498	15.7187014101161	NA	ISLR_HUMAN
O15067	12.3182011804303	NA	PUR4_HUMAN
P02787	11.4960527255095	NA	TRFE_HUMAN
P19827	10.3142741267306	NA	ITIH1_HUMAN
Q9HCC0	10.2680012108005	NA	MCCB_HUMAN
P49207	9.73217394103868	NA	RL34_HUMAN
P46778	9.54138903011329	NA	RL21_HUMAN
P02452	9.33739557204085	NA	CO1A1_HUMAN
Q71UM5	8.94162250729126	NA	RS27L_HUMAN
Q92506	8.64305941113919	NA	DHB8_HUMAN
P51888	8.36167066569836	NA	PRELP_HUMAN
P01034	8.289566615955	NA	CYTC_HUMAN
Q6PCB0	8.27310753367541	NA	VWA1_HUMAN
P10909	8.17685581683642	NA	CLUS_HUMAN
P01042	8.15517474660485	NA	KNG1_HUMAN
P60900	7.60695348353094	NA	PSA6_HUMAN
P51884	7.47615141321969	NA	LUM_HUMAN
P31930	7.34678994143883	NA	QCR1_HUMAN
P06702	7.25213388093217	NA	S10A9_HUMAN
Q6NZI2	6.97818097772688	NA	CAVN1_HUMAN
Q09666	6.79217482720819	NA	AHNK_HUMAN
P19367	6.54108846987696	NA	HXK1_HUMAN
P11142	6.52134509464171	NA	HSP7C_HUMAN
P20700	6.4673076548826	NA	LMNB1_HUMAN
P02458	6.16330378709715	NA	CO2A1_HUMAN
P17844	6.15496851673783	NA	DDX5_HUMAN
P02766	6.09704892494469	NA	TTHY_HUMAN
P04844	6.0396506346994	NA	RPN2_HUMAN
P07954	5.87027353614775	NA	FUMH_HUMAN
Q9GZT3	5.86173558261111	NA	SLIRP_HUMAN
P25705	5.72585892244006	NA	ATPA_HUMAN
P61353	5.67950717136709	NA	RL27_HUMAN
Q96I24	5.62915421364527	NA	FUBP3_HUMAN
P08294	5.60454793208698	NA	SODE_HUMAN
P49189	5.43090871781376	NA	AL9A1_HUMAN
P02790	5.41029329431705	NA	HEMO_HUMAN
P30520	5.17926780081029	NA	PURA2_HUMAN
Q9BR76	5.04854905322055	NA	COR1B_HUMAN
P11216	4.72015090117009	NA	PYGB_HUMAN
Q9BZZ5	4.71008551652769	NA	API5_HUMAN
Q92947	4.65453995563682	NA	GCDH_HUMAN
P48637	4.61490998027061	NA	GSHB_HUMAN
P51571	4.5282415729274	NA	SSRD_HUMAN
Q15233	4.3575171183912	NA	NONO_HUMAN
P50454	4.28870050069826	NA	SERPH_HUMAN
P60866	4.2304700909465	NA	RS20_HUMAN
Q9BRT3	3.90675327962945	NA	MIEN1_HUMAN
Q99627	3.85683128789355	NA	CSN8_HUMAN
P12429	3.37926382150528	NA	ANXA3_HUMAN
Q13404	2.78992693579038	NA	UB2V1_HUMAN
Q9Y2Q3	17.1363496099926	NC	GSTK1_HUMAN
Q9GZT3	17.068995274034	NC	SLIRP_HUMAN
Q96AE4	16.8424966886547	NC	FUBP1_HUMAN
P46778	16.8218060579378	NC	RL21_HUMAN
P52272	15.4540026751057	NC	HNRPM_HUMAN
P60866	14.8273288735746	NC	RS20_HUMAN
P62913	12.5893224794282	NC	RL11_HUMAN
P62263	11.1467718445672	NC	RS14_HUMAN
P11142	10.3491337353544	NC	HSP7C_HUMAN
P23526	8.68847960926278	NC	SAHH_HUMAN
P02787	10.2043262822658	AC	TRFE_HUMAN
P27695	9.6144041132749	AC	APEX1_HUMAN
P62241	9.54842175828543	AC	RS8_HUMAN
P39059	8.91479980188679	AC	COFA1_HUMAN
P05387	8.89788654293257	AC	RLA2_HUMAN
O75531	8.77069219022404	AC	BAF_HUMAN
Q9P0M6	8.63610300452034	AC	H2AW_HUMAN
P46940	8.33633149092944	AC	IQGA1_HUMAN
P52272	8.16431274095316	AC	HNRPM_HUMAN
Q99497	7.7490743983943	AC	PARK7_HUMAN
P02743	7.64043135441048	AC	SAMP_HUMAN
Q14103	7.26356397951496	AC	HNRPD_HUMAN
P04075	7.12245216984694	AC	ALDOA_HUMAN
Q9UHV9	6.42467157693443	AC	PFD2_HUMAN
P62937	6.36083697367732	AC	PPIA_HUMAN
Q9UM22	5.00171981594714	AC	EPDR1_HUMAN
P17931	4.94882934233218	AC	LEG3_HUMAN
P61978	4.86806230252828	AC	HNRPK_HUMAN
Q9BYX7	4.3395081614637	AC	ACTBM_HUMAN
P29401	1.89268120571642	AC	TKT_HUMAN
P49257	0.832334144307699	AC	LMAN1_HUMAN
